Id,Label,InDegree,OutDegree
294366824,unknown,1,1
218301436,unknown,0,1
218119168,unknown,0,1
294366821,unknown,0,1
164891623,unknown,1,0
225343293,2,14,0
175813811,unknown,0,1
87176895,unknown,2,1
38911431,unknown,0,1
67521722,unknown,0,1
64472772,1,1,0
10773179,unknown,0,5
181760429,unknown,1,1
294327235,2,1,0
96395247,unknown,1,1
232910088,2,1,1
294327222,2,1,1
218301450,unknown,0,1
166518329,unknown,1,1
163651655,2,1,1
96395235,unknown,1,1
179117127,unknown,3,1
230407620,unknown,1,2
232910077,2,1,2
73166196,unknown,1,1
96420795,unknown,2,1
73166194,unknown,1,1
149963674,unknown,0,1
191667951,unknown,0,1
390321007,unknown,0,1
116920935,unknown,1,0
134727652,unknown,1,1
164709792,2,0,1
200621998,2,1,1
200621996,unknown,0,2
294366853,unknown,1,1
200621993,unknown,1,1
294366851,unknown,1,1
8906468,unknown,0,1
94650167,unknown,1,1
309956894,2,0,2
94650166,unknown,1,2
8906461,unknown,1,1
309956890,2,1,2
12439439,2,1,0
27844312,unknown,0,1
294352219,unknown,1,0
390321009,unknown,0,2
96698655,unknown,1,0
3076292,2,6,3
139911316,unknown,0,1
117751894,unknown,1,1
105999992,unknown,0,1
3076296,unknown,0,1
179117148,unknown,1,1
261455605,unknown,1,1
117751895,2,1,1
163651608,2,1,2
99088171,unknown,1,1
94375619,unknown,2,3
294366838,unknown,1,1
163651605,2,1,1
294366836,unknown,1,1
163651600,unknown,1,1
69356870,1,1,0
218301400,unknown,0,1
191141466,unknown,1,1
121404895,unknown,0,1
87729826,unknown,1,2
390335620,unknown,1,1
37396789,unknown,1,2
364957851,unknown,1,1
339649802,unknown,1,1
179156745,unknown,1,0
294366847,unknown,1,1
191141478,unknown,1,2
294366842,unknown,1,1
163651610,2,1,1
272076581,unknown,2,0
175813831,unknown,0,1
390335631,unknown,0,1
94336035,1,1,1
244679072,unknown,0,1
86857509,unknown,1,1
195442403,unknown,1,0
94336031,unknown,4,1
138359626,2,4,1
300325880,unknown,0,1
355239024,unknown,1,1
12792815,unknown,1,1
355239021,unknown,1,1
310127887,unknown,1,1
248887758,2,0,1
225671562,2,2,0
299368178,1,1,1
114651393,unknown,2,0
355239029,unknown,1,1
36709781,2,1,0
12792818,unknown,1,1
261284009,unknown,0,1
391416106,unknown,1,1
208920421,unknown,0,1
86857514,unknown,5,1
43461150,unknown,1,0
29232359,unknown,1,0
211083408,1,1,0
225671564,2,2,1
43461138,unknown,1,1
43461132,unknown,1,0
195442412,unknown,1,1
12792806,2,1,1
47605279,unknown,2,0
68814630,unknown,2,0
236108491,unknown,1,1
310127892,unknown,1,1
12792809,unknown,1,1
91907343,2,1,0
86857502,unknown,4,2
91946952,unknown,0,1
94336012,unknown,0,1
355239040,2,1,1
203657520,unknown,1,1
12792832,2,1,2
372818982,unknown,6,1
32487618,unknown,15,5
13219207,unknown,0,2
43029839,2,1,0
160105551,unknown,1,2
43029835,2,1,1
363610942,unknown,3,2
43029833,unknown,1,1
12792826,unknown,1,1
43054857,unknown,1,1
362845412,unknown,1,2
355239038,unknown,1,1
362845410,unknown,0,1
13219218,2,0,1
73480303,unknown,1,0
73480304,2,1,0
73480301,unknown,1,0
37396809,unknown,1,2
346413732,2,25,1
218079798,unknown,0,1
30152575,unknown,0,2
74117819,unknown,1,1
92515408,unknown,0,2
86750589,2,1,2
157299461,2,0,1
43040210,2,1,2
86750593,2,1,2
95483710,unknown,1,1
29942166,unknown,1,1
105236382,2,2,0
43040215,2,1,2
48279328,unknown,1,2
13219248,unknown,0,2
92515419,2,10,1
4774203,2,1,8
91907383,unknown,1,0
29942159,unknown,1,1
29942154,unknown,1,1
94718726,unknown,0,1
29232380,2,1,0
234708527,unknown,1,0
96013075,unknown,1,1
54751033,unknown,1,1
30152597,2,0,1
134727594,unknown,1,1
15828868,unknown,1,1
48279331,unknown,1,1
232688308,unknown,2,1
15828875,unknown,1,1
239353580,unknown,1,0
15828873,unknown,1,1
15828870,unknown,1,1
68800068,unknown,1,0
211083403,unknown,1,0
211083401,1,1,0
30152588,2,0,1
73480313,unknown,1,0
67364447,unknown,1,1
73480316,unknown,1,2
232688319,unknown,2,1
86857520,unknown,4,1
15828864,unknown,1,1
225671592,unknown,0,1
69631370,unknown,1,1
79472676,unknown,1,1
43461161,2,1,0
29232367,unknown,1,1
209503787,unknown,0,1
30152536,unknown,1,2
121850488,unknown,1,1
194334240,2,0,1
30152537,unknown,1,1
13258872,unknown,0,1
209503790,unknown,0,1
121850486,unknown,1,1
228443875,1,0,1
12792885,unknown,1,1
194334234,unknown,0,1
12792880,2,1,1
15814250,2,1,0
279174791,unknown,1,1
73191190,unknown,1,0
30152526,unknown,1,2
223980301,2,0,1
230432611,2,0,2
267119474,unknown,1,0
245787009,unknown,2,1
121850470,unknown,1,1
194334225,unknown,0,2
226597812,unknown,6,0
226597810,unknown,1,1
226597811,unknown,3,1
64447672,unknown,1,1
34717366,2,1,17
30152560,unknown,2,1
339174956,unknown,0,1
62401490,unknown,1,1
71791263,unknown,1,1
355132286,unknown,0,1
194334228,unknown,0,2
155633643,unknown,2,1
108770594,unknown,4,1
194334215,unknown,0,2
229183887,unknown,1,1
194334212,unknown,0,2
3194818,unknown,1,1
193055947,unknown,1,1
35823178,unknown,1,1
121850496,unknown,1,1
194309284,unknown,1,0
339174947,2,3,0
121850494,unknown,1,1
71791274,unknown,1,1
121850490,unknown,1,1
71791273,unknown,0,1
113675116,unknown,5,0
96987808,unknown,1,0
43054860,unknown,1,1
121850446,unknown,1,1
92672322,unknown,0,1
121850443,unknown,1,1
362845426,unknown,0,1
362845420,unknown,1,1
121850438,unknown,1,1
121850439,unknown,1,1
121850432,unknown,1,1
81184305,unknown,1,1
244679052,unknown,0,1
210632154,unknown,1,1
71791219,unknown,0,1
121850468,unknown,1,1
121850466,unknown,1,2
390046463,unknown,0,1
210646799,2,1,0
355239008,unknown,1,1
121850464,unknown,1,1
71791224,unknown,0,1
91946901,unknown,1,1
91907337,unknown,1,0
299104609,unknown,1,1
390046478,unknown,0,1
137066739,unknown,1,1
43054893,2,0,2
299104607,unknown,1,1
114690950,unknown,2,2
113675109,unknown,1,1
114690948,2,0,1
114690946,2,0,1
116185674,2,1,0
121850452,unknown,1,1
91907325,unknown,1,0
362845450,unknown,1,2
355171885,unknown,0,1
133211952,unknown,0,1
67653461,unknown,1,1
175144882,2,0,2
190822369,2,1,2
331611467,unknown,0,1
99456194,unknown,1,1
99456192,unknown,0,1
95601566,unknown,0,1
80078879,2,1,0
94650084,2,16,0
99456199,unknown,1,1
17070032,unknown,1,1
73323436,unknown,1,1
298956458,unknown,1,0
112148831,unknown,1,0
279003358,unknown,1,1
98637006,unknown,1,1
69381920,unknown,1,1
210278791,unknown,1,0
115063098,unknown,1,1
67628481,unknown,1,2
121850301,unknown,1,1
372975707,unknown,1,1
218276086,unknown,1,1
339292284,2,13,0
466352,unknown,1,0
279003386,unknown,1,1
339292282,unknown,1,0
218276082,unknown,1,2
218276081,unknown,1,1
127396660,unknown,1,1
96948103,2,1,0
130740723,unknown,0,1
67628474,unknown,1,1
69381906,unknown,1,0
67628472,2,1,2
17045048,unknown,0,1
181182605,unknown,1,0
67628477,2,1,1
200753983,unknown,1,1
224274626,unknown,0,1
98637029,unknown,1,0
127396674,unknown,1,1
218276092,unknown,1,0
127396671,unknown,1,1
358655921,unknown,2,1
372961123,2,1,2
67628460,unknown,1,1
3419291,2,0,1
372540516,unknown,1,1
136272459,1,1,1
372540511,unknown,1,1
67628465,unknown,1,2
151200949,2,1,0
382920254,unknown,1,1
175788625,unknown,1,2
151200956,2,1,0
372961133,1,1,0
372961130,2,1,2
151200952,2,1,1
372540527,unknown,1,2
263132600,unknown,1,1
67628459,unknown,1,1
210646802,unknown,1,0
48593138,2,1,0
269925799,unknown,1,1
217614076,unknown,1,0
246106975,2,0,2
67628442,2,0,2
385995391,2,1,2
67628443,unknown,1,2
67628444,unknown,1,1
390781159,unknown,1,0
67628431,unknown,0,1
67628439,unknown,1,1
67628434,unknown,1,2
382920221,unknown,1,1
225054359,2,1,0
110903479,unknown,1,1
125969180,2,0,2
87729775,unknown,1,1
209057696,1,0,1
269110213,unknown,0,1
97713612,2,1,0
94361076,unknown,1,0
28873454,unknown,1,1
94361074,unknown,1,2
372961166,1,0,1
67628428,2,1,1
24901087,unknown,1,1
94361071,unknown,0,1
67628426,unknown,1,1
55334461,unknown,1,0
1595982,unknown,0,3
136272411,unknown,1,1
218065115,2,0,2
53550780,2,0,1
98662028,unknown,2,1
98662025,2,2,1
60881476,unknown,1,1
300443190,2,1,0
225068977,2,0,1
94361064,unknown,1,1
54751040,2,1,1
225068972,2,2,2
67628417,unknown,1,1
67628414,unknown,1,1
67628415,unknown,1,1
67628410,unknown,1,2
94047163,2,0,8
67628407,2,1,1
67628408,unknown,1,1
105985436,unknown,0,2
105985433,unknown,1,1
390046618,2,0,2
372961143,1,0,1
44003740,unknown,1,1
67628405,unknown,1,1
67628403,unknown,1,1
210278727,2,3,0
54765679,unknown,0,2
148723564,unknown,0,1
181143043,unknown,1,1
105985420,1,0,2
2928489,unknown,1,1
42999111,unknown,1,1
200753909,unknown,1,2
372961155,1,1,0
372961150,1,1,1
200753901,unknown,1,1
2928492,unknown,1,1
105985416,unknown,0,1
9605829,2,1,0
9605827,unknown,1,1
105985410,unknown,1,2
34888844,2,0,2
218079736,unknown,0,2
29653041,unknown,0,1
355107102,unknown,1,1
236108465,unknown,1,1
148723548,unknown,0,1
27844437,2,0,10
358996170,unknown,1,0
355107106,unknown,1,2
200557025,unknown,1,1
382909859,unknown,1,1
209346472,unknown,0,1
355107110,unknown,1,1
94650059,unknown,0,1
85025005,unknown,1,1
339292273,unknown,1,0
355107117,1,1,1
19997604,unknown,2,1
236108455,unknown,1,0
94650050,unknown,0,1
230578991,2,1,0
230578992,2,3,0
224720774,unknown,0,1
372686982,unknown,0,1
236108486,unknown,1,2
68814622,unknown,1,1
56900717,unknown,1,0
29653028,unknown,0,1
4774196,unknown,0,1
94650068,2,0,1
94650066,2,0,1
230578984,2,1,1
230578985,2,2,1
94650063,unknown,0,1
51702639,2,1,0
230578982,2,1,1
105985466,unknown,0,2
230578983,2,2,1
98637053,unknown,1,1
222414495,unknown,2,0
9605879,unknown,1,23
98637060,unknown,1,1
97267571,unknown,1,2
230578978,unknown,1,1
12792904,unknown,1,1
100787384,unknown,1,0
94375744,unknown,1,1
94650077,unknown,0,1
121115709,unknown,1,1
12792909,unknown,1,0
94650075,unknown,1,2
105985459,unknown,0,2
12792907,unknown,1,1
96027603,2,1,2
59346436,unknown,1,1
230578972,2,1,0
94650072,unknown,0,1
98637064,2,1,1
97267567,unknown,0,2
73323405,unknown,1,1
230578968,unknown,1,1
2218979,2,1,0
60146895,unknown,2,3
94336152,unknown,1,1
94336150,unknown,0,1
282572530,unknown,1,0
160262188,unknown,0,1
94704226,unknown,1,1
200582024,unknown,0,2
115919375,2,1,1
94704225,unknown,1,1
94704221,unknown,1,1
60435704,unknown,1,1
70369276,unknown,1,1
70369274,unknown,1,1
190929057,unknown,0,2
346124657,unknown,1,1
106765076,unknown,1,1
106765077,2,1,1
106765085,2,3,2
106765084,unknown,1,1
106765081,unknown,1,1
94704219,unknown,1,1
96420723,unknown,1,0
300311363,unknown,1,0
94704216,unknown,1,1
232688452,unknown,2,1
94704211,unknown,1,1
288828898,2,1,0
322578480,unknown,1,1
12792921,unknown,1,1
57458501,2,8,2
70369262,unknown,1,0
12792929,unknown,1,1
106765089,unknown,0,1
60146878,unknown,1,1
70369269,unknown,1,1
191785291,unknown,1,1
156124346,unknown,1,1
156124343,unknown,1,2
232688469,unknown,3,1
2218993,2,1,0
310113101,2,0,1
156138951,unknown,1,1
230578937,2,1,1
230578938,2,3,0
29653052,unknown,0,2
70369281,unknown,1,1
12792948,unknown,1,1
91971834,unknown,0,1
134727661,unknown,1,1
156124338,unknown,3,0
70369288,unknown,1,2
70369286,unknown,1,0
376198930,2,0,1
70369283,unknown,1,1
115958998,unknown,0,1
29653060,unknown,0,1
41798762,unknown,0,1
12792974,unknown,1,0
107794007,unknown,1,0
12792972,unknown,1,1
13219115,unknown,0,1
55951874,unknown,1,1
13219110,2,0,1
179010516,unknown,1,1
105721923,unknown,0,1
105985407,unknown,1,1
94218921,unknown,1,2
12792963,unknown,1,1
94218928,unknown,1,1
43054915,unknown,1,0
12792969,unknown,1,0
106779687,unknown,1,0
6544887,2,0,2
43054911,unknown,1,2
12792965,unknown,1,2
106779685,2,5,1
230539308,2,1,1
106779683,2,1,1
230539305,unknown,4,0
244297868,unknown,0,1
43054918,unknown,1,2
43054919,unknown,1,0
72729837,2,3,1
191653538,unknown,1,1
94218935,unknown,0,1
191653534,unknown,1,1
75607042,unknown,0,1
248887696,unknown,0,1
191653529,unknown,1,1
298799359,unknown,1,2
13219138,unknown,0,1
55951899,unknown,1,0
43054921,unknown,1,2
339267242,unknown,1,0
56165616,2,1,0
106001669,unknown,0,1
106001666,unknown,0,1
298799355,unknown,1,2
94218943,unknown,0,2
191653523,unknown,1,1
106001665,unknown,0,1
75607030,unknown,0,1
54751144,2,1,0
99916934,unknown,1,0
43054933,unknown,1,2
13219144,unknown,0,1
106001671,unknown,0,1
106001672,unknown,0,1
94047184,2,0,10
106001670,unknown,0,1
75607038,unknown,0,1
99456201,unknown,1,2
75607037,unknown,0,1
75607034,unknown,0,1
190929046,unknown,1,1
75607032,unknown,0,1
8931228,unknown,10,5
339267234,unknown,1,0
54751137,2,1,0
106001674,unknown,0,1
155633541,unknown,0,1
121850368,unknown,1,1
8681944,2,3,0
378361114,2,0,1
13219157,unknown,0,1
98059189,unknown,0,1
75607029,unknown,0,1
98059182,unknown,0,2
218276028,unknown,1,2
98059183,unknown,0,1
94218968,unknown,3,0
99456233,unknown,1,1
218276024,unknown,1,1
75607024,unknown,0,1
91407310,unknown,1,0
378507970,unknown,1,2
121850358,unknown,1,1
14942124,unknown,0,1
240824154,unknown,1,1
117200569,unknown,0,4
72715203,unknown,3,2
103968013,2,2,0
13258763,unknown,0,1
94218971,unknown,0,1
98059174,2,26,1
2218915,unknown,0,1
2218916,unknown,1,4
13219175,unknown,0,1
2218913,unknown,0,5
2218914,unknown,1,2
121850388,unknown,1,1
211083395,1,1,0
56049406,2,1,1
372540535,unknown,1,2
103072421,unknown,2,0
71477408,unknown,1,1
2218917,unknown,1,2
372540531,unknown,1,2
54897489,unknown,4,0
164866646,unknown,1,1
54897487,unknown,1,0
54897488,unknown,2,0
86225808,2,0,1
244297893,2,0,1
121850384,unknown,1,1
218276002,unknown,1,2
94218988,unknown,1,1
121850381,unknown,1,1
100155667,unknown,1,1
372540546,unknown,1,2
30876843,unknown,1,1
194348979,unknown,0,1
367162294,unknown,0,1
73298096,unknown,0,1
73298097,2,1,1
218276017,unknown,1,1
99456243,unknown,0,1
218276014,unknown,1,1
121850327,unknown,1,1
97399241,unknown,1,1
13219193,unknown,0,2
378047224,2,0,2
183098036,2,1,1
194348965,unknown,0,1
310416685,unknown,1,2
194334312,2,1,1
378047219,2,0,2
121850311,unknown,1,2
378047216,unknown,0,2
148987096,unknown,1,1
121850319,unknown,1,1
194348955,unknown,0,2
54897498,unknown,1,0
54897496,unknown,1,0
54897494,unknown,2,0
54897492,unknown,2,0
54897490,unknown,3,0
54897491,unknown,1,0
234233545,2,0,1
194334301,2,1,1
121850349,unknown,1,1
121850347,unknown,1,1
106765091,2,2,0
75489401,unknown,0,1
346099228,unknown,1,0
224695297,unknown,1,1
164827009,unknown,1,2
94243975,2,1,1
339160485,unknown,1,1
224695292,unknown,1,2
327644888,unknown,0,1
121850342,unknown,1,1
168628008,unknown,1,4
218276047,unknown,1,1
121850339,unknown,1,1
67653452,unknown,1,0
94243968,unknown,1,1
224695287,unknown,1,1
14942186,unknown,1,0
94243971,unknown,1,1
98059197,1,1,1
98059195,unknown,0,1
121850332,unknown,1,1
98059192,unknown,0,1
2532851,unknown,1,0
191917458,unknown,1,1
15407523,2,1,1
315957693,2,1,0
31850010,unknown,0,1
218565380,unknown,1,1
155779429,unknown,2,1
175105159,unknown,0,2
277010957,unknown,1,1
57483252,2,0,2
58302299,unknown,0,1
7402053,2,1,0
190954915,unknown,1,2
12978754,unknown,1,0
244336617,unknown,0,1
59713773,unknown,0,1
43948371,unknown,1,1
339581108,unknown,0,1
315957688,2,1,0
54936086,unknown,0,1
54936094,unknown,1,0
54818818,unknown,0,2
200753615,unknown,1,1
155540733,unknown,1,1
155779400,unknown,0,1
38543518,unknown,0,1
12689586,unknown,1,1
175485162,unknown,1,1
245234433,2,6,1
30480795,unknown,4,7
155779417,unknown,0,1
37132036,unknown,1,8
12689572,unknown,1,0
42143489,unknown,0,3
339556185,unknown,1,1
312198437,2,0,2
246067552,unknown,1,1
331993789,unknown,1,0
339556178,unknown,1,1
241486809,unknown,1,1
241486807,unknown,1,2
164117420,unknown,8,0
45874911,2,0,1
136076499,unknown,1,1
175105184,unknown,1,1
29956079,unknown,2,1
312198440,unknown,1,0
105446478,unknown,0,1
175105180,unknown,0,2
241486812,unknown,0,2
94532744,2,2,1
94532743,unknown,3,1
91867795,unknown,1,0
94532741,2,0,1
241486816,unknown,1,1
241486814,unknown,1,2
269124722,unknown,1,1
73087922,unknown,1,1
155779446,2,0,1
155779441,unknown,2,0
252604228,unknown,1,2
325086409,unknown,1,0
73087926,unknown,0,1
73087927,unknown,1,2
96448510,unknown,1,1
97082118,unknown,1,1
85064785,unknown,1,0
71463594,unknown,0,2
84351537,2,0,1
241486825,unknown,1,1
97057181,unknown,0,2
102175663,unknown,2,0
73087931,unknown,1,1
175105166,unknown,1,1
155779451,unknown,0,1
106554191,unknown,1,0
390374242,2,0,1
29956096,unknown,1,1
73087938,unknown,1,2
54936064,2,0,1
200621799,unknown,1,1
98059615,unknown,6,0
102464835,unknown,2,1
123766841,unknown,1,1
68447266,unknown,0,2
355988232,unknown,0,1
85064780,unknown,0,2
5804243,unknown,2,0
208948278,2,0,1
378611165,unknown,1,0
218079641,2,0,1
224998974,unknown,0,2
200621783,unknown,1,1
73230612,2,1,2
355988245,unknown,1,1
73230613,2,1,2
94243594,unknown,1,1
54804228,2,2,2
68447273,2,0,2
62337854,unknown,1,0
390374265,unknown,2,1
248887932,unknown,0,1
28873355,unknown,1,1
378179208,unknown,0,2
108310572,unknown,1,0
86711289,unknown,1,1
115641942,unknown,0,1
244625820,unknown,2,1
26949430,unknown,0,3
105157291,2,1,0
339082059,2,1,2
238206851,unknown,7,1
73230600,unknown,1,0
339082056,2,1,1
26949437,unknown,0,2
162099497,unknown,1,0
162099494,unknown,1,0
73230607,unknown,1,1
108310567,unknown,1,1
94400872,unknown,0,1
208948283,2,0,1
378611140,2,1,0
115641937,unknown,0,1
244625834,unknown,1,1
262485049,2,1,1
390531532,unknown,1,1
559925,unknown,1,0
43475597,2,1,0
331611151,unknown,0,1
202838791,2,0,1
248887950,2,0,1
339082044,unknown,1,1
202838797,unknown,1,1
68447219,unknown,1,1
68447215,unknown,0,1
311827463,unknown,1,0
12978717,unknown,1,0
339082039,unknown,0,1
181946484,unknown,0,1
355988270,unknown,1,0
13376266,unknown,1,1
68971354,unknown,0,2
70380892,2,3,1
70380890,unknown,1,1
87201367,2,1,0
175130151,unknown,0,1
10273393,unknown,1,1
362898634,unknown,0,2
117844308,2,0,1
68447231,unknown,1,1
10273387,unknown,1,6
70380887,unknown,2,1
14785005,unknown,1,0
106344242,unknown,1,1
192104055,unknown,1,1
68447238,unknown,1,1
224984307,2,1,1
27830384,2,1,1
277010974,unknown,1,1
71438578,unknown,1,0
248887963,2,0,1
63891597,unknown,0,1
3390292,2,0,1
192104062,unknown,1,1
391034925,unknown,1,0
91828156,unknown,1,1
224984319,2,1,1
91828154,unknown,1,1
54804205,unknown,1,2
266878283,unknown,0,3
74602557,2,1,0
224984313,2,1,1
22462742,unknown,1,0
224984283,unknown,1,1
248887992,unknown,0,1
89392836,2,16,4
200596316,unknown,1,1
200596314,unknown,0,1
200596313,unknown,0,2
226583477,unknown,1,1
86857755,unknown,4,14
225304307,unknown,1,1
94718993,unknown,1,1
224984295,unknown,1,1
298942627,unknown,1,1
69763965,2,1,1
94111648,unknown,1,2
243780243,1,1,0
80601708,unknown,1,2
98637922,unknown,1,1
191248014,unknown,1,0
226583484,unknown,1,1
191248012,unknown,0,2
237583056,unknown,1,1
6387745,unknown,1,0
308704236,unknown,0,1
6387743,unknown,1,1
224984298,2,1,2
191614001,unknown,1,0
298942639,unknown,1,1
98070032,unknown,1,0
94704321,unknown,1,1
386065457,unknown,1,1
386065455,unknown,1,1
196102553,unknown,1,1
196102550,unknown,0,1
386065449,unknown,1,2
194124116,2,1,0
386065445,unknown,1,2
386065441,unknown,1,1
272140987,unknown,1,1
8695835,unknown,0,14
98045035,unknown,1,0
99456549,unknown,1,1
155633064,unknown,0,1
332879842,unknown,1,1
196102587,unknown,0,1
243780211,1,1,0
43475591,2,1,0
225029625,unknown,0,1
158618628,unknown,1,1
192118710,unknown,1,1
196102588,unknown,1,1
54804158,unknown,1,1
390242332,unknown,0,1
101895356,unknown,1,1
269911600,2,2,0
54804151,unknown,1,1
218276100,unknown,1,2
243780208,1,1,0
376238353,2,0,1
2860840,unknown,0,12
27830423,unknown,1,1
218276109,unknown,1,1
243780205,1,1,0
390242326,2,1,1
158618634,unknown,1,1
277117716,unknown,1,1
94375329,2,3,1
202838720,unknown,1,0
105867535,unknown,0,2
244625898,2,1,2
244625896,2,1,2
158618639,unknown,1,1
158618637,unknown,1,1
218276117,unknown,1,1
225029638,unknown,2,0
33595623,unknown,1,0
362898580,unknown,0,1
71438607,unknown,1,0
106069761,unknown,1,0
106069762,unknown,1,0
43816549,unknown,0,1
27830417,unknown,1,1
15985392,unknown,1,1
238363611,unknown,3,0
94861092,2,4,0
269911626,2,1,0
127474843,unknown,1,1
92633807,unknown,0,1
106319359,unknown,1,0
99299199,unknown,3,1
95615377,2,0,1
209753752,2,0,1
71438612,unknown,1,0
331204699,unknown,1,1
241051259,unknown,0,1
386315065,2,1,0
225029612,unknown,0,1
192118744,unknown,1,1
225029616,unknown,0,1
244361520,unknown,1,2
47145248,unknown,1,1
86500037,2,1,0
98070095,2,1,0
244757606,unknown,6,11
89039142,2,10,1
355093299,2,0,1
355093297,unknown,0,2
355093294,unknown,0,2
163822991,2,1,1
355093295,unknown,1,1
355093292,unknown,1,1
54305138,2,1,1
155779380,unknown,1,0
218276146,unknown,1,1
64854340,unknown,1,1
64854341,unknown,1,1
91999642,unknown,0,2
14942484,unknown,1,1
234419685,2,1,0
151229432,unknown,0,2
218276150,unknown,1,1
225304399,unknown,1,1
47145261,unknown,1,1
245209431,unknown,1,1
245209432,unknown,1,1
151229436,unknown,0,1
190087329,2,0,2
163822979,2,1,1
191116301,2,0,1
66780895,unknown,1,1
180495250,unknown,1,1
12689500,unknown,1,2
53892905,unknown,1,0
163822985,2,1,1
69342852,unknown,0,1
52481423,unknown,0,1
48843267,2,1,1
306528158,unknown,1,1
12689558,2,1,0
321613848,unknown,1,1
163690519,1,0,1
218119412,2,0,1
218276185,unknown,1,1
218276181,2,1,2
105446407,unknown,1,0
42985422,unknown,1,1
12689562,unknown,1,2
