Source,Target
208960717,209084673
208960717,210570269
208960717,195954261
179023743,226669358
179023743,226667665
179023743,179038099
179023743,179081579
179023743,179069339
39611204,30699343
71765185,72753731
99232911,99232920
248888440,249236899
248888440,248905010
136378123,288066823
245249447,246385582
245249447,245249453
245431813,246400480
245431811,245431806
236134152,36627234
245249453,246403720
245249453,229022948
226635944,195334159
226635944,10091801
179023734,179024897
245406835,245407249
191140884,191141006
245406833,245406829
35574259,230439290
91827640,91827718
100656358,234896846
4604810,3646891
99232920,94761938
245431806,246408717
245431803,245431800
245431800,246408471
226635933,226635939
179023720,178861879
179023720,219936984
226635939,226635944
43460436,43460451
244298626,244794737
68617049,43128672
84785014,85258296
244298622,245390791
68617041,42632802
1386449,23436413
32606102,270893563
298693515,298695503
175104796,175787023
175104796,178913267
74696391,67672893
68617058,43135170
115247939,30755419
115247939,115247935
346414395,182968819
115247935,115944090
115247935,21583103
105683072,155448564
194333596,32576877
298693546,298693544
94323318,94466275
298693544,299155116
298693544,298940633
96301553,67390627
218314023,218398228
218314023,218314014
218314024,218314014
218314024,218398216
68617026,68617199
68617026,68617036
84785035,87630988
218314022,218314014
84785033,87630988
218314020,218314014
218314020,218314024
94323327,94466457
94323323,94465637
218314028,218314014
175525665,179065702
175525665,120520675
175525665,175560061
43460488,43460523
43460488,43460506
179023776,179023773
281044260,112688912
281044260,309950414
281044260,242515951
281044260,312365810
281044260,309974674
281044260,309971484
164721284,160515782
179023773,179047697
179023773,179111383
331610689,332771446
218314014,218660876
68617036,68617041
157587956,157587950
218314018,218314014
218314019,168276620
218314019,218314014
157587950,157653328
310415466,310415455
43460472,43460488
91827619,91827627
272746116,143569481
179023760,226668102
179023760,179023794
355961136,355961143
272746115,143569482
272746115,143569481
122684593,225865568
218314047,218314014
339097081,339099990
218314045,218314014
218314046,218314014
218314046,218314024
279200888,3402399
218314044,218314014
218314044,218402059
50766959,232897317
362846532,363292044
362846532,334726875
288156180,289018346
1386485,115723285
1386485,115722990
1386485,116124463
4604809,61258833
4604809,3646891
245274453,245274451
188124440,343551024
245274454,245274451
245274451,250222693
179023757,179023752
179023757,50576277
179023752,179023760
179023752,226667564
91827627,91827640
179023750,179023743
179023750,226667619
245274458,245282709
245274458,245281921
245274458,245283218
245274458,245277211
245274458,245276303
245274458,245280159
245274458,51593101
245274455,232454544
245274455,245274451
218314036,218314014
339097073,311582973
339097073,339097074
386142992,213782357
218314035,218314014
99232902,99232911
218314033,218398216
218314033,218314014
314309677,363306824
339097077,339097081
245431821,54824201
339097074,339097077
218314038,218263254
218314038,218314014
135679380,339107418
372685477,372744222
372685475,15172188
42998095,38280883
372685471,372744218
135679387,339069460
135679384,339278325
135679385,339068188
135679382,339969382
339097061,339097073
297139897,205617174
339097069,339643097
339097069,339502544
42998089,42998095
135679370,135679371
372685484,372750895
42998082,42998089
372685481,372750895
135679377,339969422
90140161,67038935
135679375,339969392
135679376,135679377
135679373,339067954
272339524,272431317
135679371,339106480
135679371,339976308
372974646,373077919
310704553,312893930
135679379,339969188
272339529,272431603
54803896,54803905
339097058,339097061
339097057,339097058
372685489,372750895
73285047,73284866
372685453,372733267
98110695,156181418
135679366,108538436
355108698,355370886
224971982,225298379
135679362,135679363
135679363,135679366
135679360,339106466
135679361,203549606
272075583,272527724
230406008,230406006
230406008,232438397
378242056,378242535
230406006,230418068
135679368,339106441
135679369,339106309
65752943,93513891
54778367,69343378
224971976,157545507
135679355,339106455
135679354,339561332
135679351,339561128
288156156,288315659
3903408,232438397
309957875,309957881
135679359,339107403
69607405,67627225
69607405,67634916
309957878,312194833
309957878,309957875
331492810,331513076
218039478,219562863
218039478,219562816
62111499,232359367
363533359,363533362
43014606,43014763
11343564,2311555
11343564,230457870
11343564,232029206
43014604,43014603
43014603,43014606
165841021,163864995
114520044,355370483
200977187,200977184
363533353,363533359
77914889,86810205
94494875,94554060
94494875,94494879
339097021,339648620
272496379,272496392
299487054,390981328
43460402,43460416
43460402,43460436
272075519,272176053
272496361,272496379
49163444,225711361
49163444,131845509
248913785,248913783
248913782,248913778
248913782,248921804
248913782,248918998
248913783,248921166
248913783,248913895
24916707,128277303
257029916,310173101
200977178,28493004
200977178,20806126
289710355,277077632
165841038,165853723
354828413,390581693
354828413,260424757
233242646,271756273
272496392,272496407
346414366,182968819
346414366,346362100
100260172,339964366
352202605,399979092
97580652,279954913
339097003,339648620
209056114,209682417
28992836,30113355
28992836,38859527
28992836,19979357
28992836,29257720
28992836,38861654
28992836,14352247
28992836,30122458
28992836,29249333
28992836,29158042
28992836,30601618
28992836,29223798
28992836,30115029
28992836,30118083
28992836,19979363
28992836,29166037
28992836,38847873
28992836,38857724
28992836,29241137
28992836,38875701
28992836,30118106
28992836,29210126
70789212,71486876
70789212,71466644
56048884,62219856
56048884,55939055
188677483,158586386
221751541,225011884
245431781,246405435
32920395,74649110
191247701,191638565
32920392,57485412
399979747,357948915
399979748,357948915
28953279,30151745
399979746,357948915
69764427,69765183
69764427,70449784
69764425,69766791
94469887,94551054
56323413,218314774
56323413,218398208
188677475,188677483
309957825,309957821
272496339,272496343
164892609,181987943
164892609,164892607
35285090,191638565
194333713,194375873
272496337,272496339
309957821,309957829
194333711,196107869
94480202,94558797
83834524,36211571
72309794,72650971
72309794,47066538
194333709,194333731
209673948,209518754
209673948,209510523
209673948,209836829
209673949,209842048
209673949,210628279
6978520,96585090
194333707,112347339
194333707,15984207
272496328,249909463
272496325,272496328
272496323,272496325
194333700,196398158
194333700,194377081
272496354,272496361
372960059,331065768
6978513,96593739
155791815,155792012
155791812,155791815
155791812,156166434
73299601,73299432
207813335,207813334
2256959,195426930
207813336,226719190
207813334,226635281
155791807,155791812
96276254,96395235
204054358,288587611
204054358,288602219
204054358,288574034
204054358,288467228
85197173,87754464
272496343,272496346
94073649,98654667
94205979,94365623
94205979,94205645
372960062,331065768
94073643,98649322
8905206,121657796
312224550,336448027
8905202,8905191
8905200,8905191
200556388,55319101
272496346,175115146
84339069,84344602
222809031,191427048
285962707,277019666
84339064,84737013
94469847,94469887
94073632,96446004
189981935,190446588
189981935,190451919
390241883,390774799
105590772,105590498
230577432,230451739
190967476,190967423
84339056,24298649
84339056,84723614
77493314,179270531
294510818,99624957
96276258,94188630
96276258,94133095
272075598,272270184
248913701,248913698
98663543,94284378
230577422,230641053
96276267,96358555
295343709,331497113
189981940,189981935
189981940,191723368
195441364,3509407
230577418,232423037
372960098,373077919
248913710,248926183
248913710,248913702
272496317,272496323
272496312,272496317
105590790,105590783
195441370,196107869
68524913,43518258
235065943,235066810
105590778,105858057
309957829,310170119
115904109,115723395
300483821,301223971
198768406,202051764
155056897,225313344
272496308,272496312
105590783,106001186
105590783,105853910
43000047,64304711
43000047,43460043
105590782,106302011
105590782,105590778
272496302,272496308
194333675,196090876
194333675,6244017
144132604,225927798
163588106,163588105
118742890,241899952
68617103,43135790
68617103,68706499
163588105,164412870
8905170,5057076
234207836,234890810
234207836,30767313
209673899,209479787
209673899,209973652
194333679,196089455
7679807,121743487
68617116,68705820
21999543,13348393
71540956,21456350
219750437,363682080
8905181,8939825
8905181,8905170
17465155,272470568
10064056,200528363
10064056,200459331
10064056,200641856
10064056,9830769
10064056,31171392
313371514,91693211
163588110,164412870
194333650,196090910
194333650,196089283
155438281,45766
155438281,155438287
155438287,4640012
245813221,141811019
200438801,200638722
198661798,209915896
13150007,13364226
13150007,38394020
2217421,2235715
2217421,10254
158274525,158274531
41651708,105853921
348249889,346390018
21471773,196107869
194333642,66421919
43460386,43460392
43460386,43460402
194333640,6243943
194333640,196091074
295304231,299187869
13150012,13544560
158274538,157995796
194333648,196090179
14957462,15240282
69739541,67627285
158274531,158274538
86751314,86804169
86751314,86751288
148881439,149168096
148881439,80547925
14957491,15222627
14957491,15240282
378099472,378287447
288288281,288412642
294510780,294597239
355108710,172339566
194333637,196089283
194333637,106058432
194333634,81065916
194333634,196090005
355108719,355108723
355108719,355157357
355108727,355108731
355108723,355108727
355108722,355108719
194333629,196090157
194333627,196090353
194333627,196401025
36682153,68530902
97002931,97727861
11186425,41427095
11186425,43387917
11186425,68466159
2217450,3285721
186736614,245740592
294510766,294589966
187819380,93369226
194333619,196090878
194333619,6629462
8905191,121655420
8905191,121656626
164721337,164721582
164721337,164819310
241499328,241531633
246972518,239525177
213733494,203813318
194333604,195498014
355108707,148805796
35995415,85258030
35995415,29712302
91827751,219397411
246972527,238256939
71212465,72670152
289592740,299476122
330634775,383007260
331492744,331505903
32920380,115717692
372528685,372551893
232675758,232688308
372528689,311840741
372528689,306164289
105840592,105840587
191379428,163062949
68617199,68617206
39086874,39087195
39625972,30699343
232675746,232298067
248888345,248917295
248888345,249338769
232675741,40543037
105840587,105976675
105840587,105840594
46339185,30002379
209081069,209702709
209081069,209825431
355961210,355100385
209081074,209100936
209081074,209537336
114955675,114956812
114955675,115270578
39625983,30699343
175525720,179084653
372528668,372692369
372528668,308821690
294510799,294597239
68617178,35653288
175525729,225297027
189207328,180932857
73128221,73341889
358879674,372735284
87873724,200579849
224971969,224980999
148699223,149691712
182000469,164753018
43460374,43460376
43460374,43460386
91827718,91827721
73128224,73342957
73128224,73299601
228826310,169398233
32920341,32920296
127818824,155679024
248888363,248905010
358879676,302091594
358879684,150520487
43460367,43460374
43460367,43460373
248888356,249338764
358879680,372876184
182000458,164753018
331492705,331506621
331492705,331554137
73128217,73128221
32920329,115290220
92107945,92672681
92107945,96384483
92107945,93528081
